version,symbol,datetime,avgPrice,executedQty,origQty,side,action,num,position,net_pos,delta_p,pl,profit,equity,nav,is_mark_to_market
stable,BTCUSDT,20250503 12:31:04,96428.3,0.300,0.300,SELL,-1,-0.3,0.0,0.3,-560.6999999999971,-168.20999999999913,3056.919398999985,10056.919398999984,1.4367027712857119,False
stable,BTCUSDT,20250506 12:31:09,94506.7,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-1921.6000000000058,-0.0,3056.919398999985,10056.919398999984,1.4367027712857119,False
stable,BTCUSDT,20250506 13:31:01,94329.9,0.300,0.300,BUY,1,0.3,0.0,-0.3,-176.8000000000029,53.04000000000087,3109.9593989999858,10109.959398999985,1.444279914142855,False
stable,BTCUSDT,20250507 12:31:04,96450.0,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,2120.100000000006,0.0,3109.9593989999858,10109.959398999985,1.444279914142855,False
stable,BTCUSDT,20250507 13:31:01,96398.6,0.300,0.300,BUY,1,0.3,0.0,-0.3,-51.39999999999418,15.419999999998254,3125.379398999984,10125.379398999983,1.4464827712857118,False
stable,BTCUSDT,20250508 12:31:04,99237.3,0.300,0.300,BUY,1,0.3,0.3,0.0,2838.699999999997,0.0,3125.379398999984,10125.379398999983,1.4464827712857118,False
stable,BTCUSDT,20250513 14:31:01,102375.0,0.300,0.300,SELL,-1,-0.3,0.0,0.3,3137.699999999997,941.309999999999,4066.689398999983,11066.689398999983,1.5809556284285688,False
stable,BTCUSDT,20250514 12:31:04,103600.0,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,1225.0,0.0,4066.689398999983,11066.689398999983,1.5809556284285688,False
stable,BTCUSDT,20250515 12:31:04,102865.5,0.600,0.600,BUY,1,0.6,0.3,-0.3,-734.5,220.35,4287.039398999983,11287.039398999983,1.6124341998571403,False
stable,BTCUSDT,20250516 12:31:04,103899.8,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,1034.300000000003,310.2900000000009,4597.329398999984,11597.329398999984,1.6567613427142833,False
stable,BTCUSDT,20250516 13:31:01,103951.9,0.300,0.300,BUY,1,0.3,0.0,-0.3,52.09999999999127,-15.62999999999738,4581.699398999986,11581.699398999986,1.6545284855714266,False
stable,BTCUSDT,20250517 12:31:04,103545.0,0.300,0.300,BUY,1,0.3,0.3,0.0,-406.8999999999942,-0.0,4581.699398999986,11581.699398999986,1.6545284855714266,False
stable,BTCUSDT,20250524 12:31:03,108354.2,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,4809.199999999997,1442.759999999999,6024.459398999986,13024.459398999985,1.860637056999998,False
stable,BTCUSDT,20250526 13:31:01,109550.2,0.300,0.300,BUY,1,0.3,0.0,-0.3,1196.0,-358.8,5665.659398999986,12665.659398999986,1.809379914142855,False
stable,BTCUSDT,20250528 12:31:04,108638.5,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-911.6999999999971,-0.0,5665.659398999986,12665.659398999986,1.809379914142855,False
stable,BTCUSDT,20250528 13:31:01,108917.9,0.300,0.300,BUY,1,0.3,0.0,-0.3,279.3999999999942,-83.81999999999825,5581.839398999988,12581.839398999988,1.7974056284285698,False
stable,BTCUSDT,20250529 12:31:04,107802.4,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-1115.5,-0.0,5581.839398999988,12581.839398999988,1.7974056284285698,False
stable,BTCUSDT,20250529 13:31:01,107583.1,0.300,0.300,BUY,1,0.3,0.0,-0.3,-219.29999999998836,65.78999999999651,5647.629398999984,12647.629398999983,1.8068041998571405,False
stable,BTCUSDT,20250530 12:31:04,105890.0,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-1693.1000000000058,-0.0,5647.629398999984,12647.629398999983,1.8068041998571405,False
stable,BTCUSDT,20250604 12:31:04,105472.5,0.600,0.600,BUY,1,0.6,0.3,-0.3,-417.5,125.25,5772.879398999984,12772.879398999983,1.8246970569999976,False
stable,BTCUSDT,20250605 12:31:04,105079.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-392.6000000000058,-117.78000000000173,5655.099398999982,12655.099398999982,1.8078713427142832,False
stable,BTCUSDT,20250605 13:31:07,104867.0,0.300,0.300,BUY,1,0.3,0.0,-0.3,-212.89999999999418,63.86999999999825,5718.9693989999805,12718.96939899998,1.8169956284285684,False
stable,BTCUSDT,20250606 12:31:04,102466.3,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-2400.699999999997,-0.0,5718.9693989999805,12718.96939899998,1.8169956284285684,False
stable,BTCUSDT,20250607 12:31:04,104628.1,0.600,0.600,BUY,1,0.6,0.3,-0.3,2161.800000000003,-648.5400000000009,5070.42939899998,12070.429398999979,1.724347056999997,False
stable,BTCUSDT,20250609 12:31:01,105604.9,0.300,0.300,SELL,-1,-0.3,0.0,0.3,976.7999999999884,293.0399999999965,5363.469398999976,12363.469398999976,1.7662099141428538,False
stable,BTCUSDT,20250610 12:31:04,109371.0,0.300,0.300,BUY,1,0.3,0.3,0.0,3766.100000000006,0.0,5363.469398999976,12363.469398999976,1.7662099141428538,False
stable,BTCUSDT,20250613 12:31:04,104118.8625,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-5252.137499999997,-1575.641249999999,3787.828148999977,10787.828148999977,1.5411183069999967,False
stable,BTCUSDT,20250613 13:31:01,104270.9,0.300,0.300,BUY,1,0.3,0.0,-0.3,152.03749999999127,-45.611249999997376,3742.21689899998,10742.216898999981,1.5346024141428545,False
stable,BTCUSDT,20250614 12:31:04,105290.1,0.300,0.300,BUY,1,0.3,0.3,0.0,1019.2000000000116,0.0,3742.21689899998,10742.216898999981,1.5346024141428545,False
stable,BTCUSDT,20250621 11:10:03,103524.6,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-1765.5,-529.65,3212.56689899998,10212.56689899998,1.4589381284285685,False
stable,BTCUSDT,20250621 12:10:01,103386.01333,0.300,0.300,BUY,1,0.3,0.0,-0.3,-138.58667000000423,41.57600100000127,3254.142899999981,10254.14289999998,1.4648775571428543,False
stable,BTCUSDT,20250624 11:10:03,104877.1,0.300,0.300,BUY,1,0.3,0.3,0.0,1491.0866700000042,0.0,3254.142899999981,10254.14289999998,1.4648775571428543,False
stable,BTCUSDT,20250701 11:10:03,107074.7,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,2197.5999999999913,659.2799999999974,3913.4228999999787,10913.42289999998,1.5590604142857114,False
stable,BTCUSDT,20250701 12:10:01,107150.0,0.300,0.300,BUY,1,0.3,0.0,-0.3,75.30000000000291,-22.590000000000874,3890.8328999999776,10890.832899999978,1.5558332714285683,False
stable,BTCUSDT,20250702 11:30:03,106065.5,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-1084.5,-0.0,3890.8328999999776,10890.832899999978,1.5558332714285683,False
stable,BTCUSDT,20250703 11:30:03,108687.0,0.600,0.600,BUY,1,0.6,0.3,-0.3,2621.5,-786.4499999999999,3104.382899999978,10104.382899999979,1.4434832714285684,False
stable,BTCUSDT,20250715 11:30:04,117496.4435,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,8809.443499999994,2642.833049999998,5747.215949999976,12747.215949999976,1.8210308499999965,False
stable,BTCUSDT,20250715 13:29:02,117527.2,0.300,0.300,BUY,1,0.3,0.0,-0.3,30.756500000003143,-9.226950000000942,5737.988999999975,12737.988999999976,1.8197127142857108,False
stable,BTCUSDT,20250717 11:30:04,117842.1,0.300,0.300,BUY,1,0.3,0.3,0.0,314.90000000000873,0.0,5737.988999999975,12737.988999999976,1.8197127142857108,False
stable,BTCUSDT,20250719 12:30:02,118171.4,0.300,0.300,SELL,-1,-0.3,0.0,0.3,329.29999999998836,98.78999999999651,5836.778999999971,12836.778999999971,1.8338255714285674,False
stable,BTCUSDT,20250722 11:30:04,117084.0,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-1087.3999999999942,-0.0,5836.778999999971,12836.778999999971,1.8338255714285674,False
stable,BTCUSDT,20250725 11:30:04,115950.1,0.600,0.600,BUY,1,0.6,0.3,-0.3,-1133.8999999999942,340.16999999999825,6176.94899999997,13176.94899999997,1.8824212857142815,False
stable,BTCUSDT,20250729 11:30:04,118307.6,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,2357.5,707.25,6884.19899999997,13884.19899999997,1.9834569999999956,False
stable,BTCUSDT,20250729 12:30:02,118619.2,0.300,0.300,BUY,1,0.3,0.0,-0.3,311.59999999999127,-93.47999999999737,6790.718999999972,13790.718999999972,1.9701027142857102,False
stable,BTCUSDT,20250730 11:30:03,118049.9,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-569.3000000000029,-0.0,6790.718999999972,13790.718999999972,1.9701027142857102,False
stable,BTCUSDT,20250730 15:13:13,118179.1,0.300,0.300,BUY,1,0.3,0.0,-0.3,129.20000000001164,-38.760000000003494,6751.958999999968,13751.958999999968,1.9645655714285668,False
stable,BTCUSDT,20250731 11:30:03,118397.5,0.300,0.300,BUY,1,0.3,0.3,0.0,218.39999999999418,0.0,6751.958999999968,13751.958999999968,1.9645655714285668,False
stable,BTCUSDT,20250801 13:30:01,115550.6,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-2846.899999999994,-854.0699999999982,5897.88899999997,12897.88899999997,1.842555571428567,False
stable,BTCUSDT,20250808 20:14:18,116583.1,0.600,0.600,BUY,1,0.6,0.3,-0.3,1032.5,-309.75,5588.13899999997,12588.13899999997,1.7983055714285672,False
stable,BTCUSDT,20250813 11:30:03,119358.6,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,2775.5,832.65,6420.78899999997,13420.78899999997,1.917255571428567,False
stable,BTCUSDT,20250813 12:30:02,119543.7,0.300,0.300,BUY,1,0.3,0.0,-0.3,185.09999999999127,-55.52999999999738,6365.258999999973,13365.258999999973,1.9093227142857103,False
stable,BTCUSDT,20250814 11:30:01,123617.5,0.300,0.300,BUY,1,0.3,0.3,0.0,4073.800000000003,0.0,6365.258999999973,13365.258999999973,1.9093227142857103,False
stable,BTCUSDT,20250815 11:30:04,118956.4,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-4661.100000000006,-1398.3300000000017,4966.928999999971,11966.928999999971,1.7095612857142817,False
stable,BTCUSDT,20250815 14:30:02,119065.66567,0.300,0.300,BUY,1,0.3,0.0,-0.3,109.26567000000796,-32.77970100000238,4934.149298999969,11934.149298999968,1.7048784712857097,False
stable,BTCUSDT,20250816 11:30:04,117578.5,0.300,0.300,SELL,-1,-0.3,-0.3,0.0,-1487.1656700000021,-0.0,4934.149298999969,11934.149298999968,1.7048784712857097,False
stable,BTCUSDT,20250823 11:30:03,115694.7,0.600,0.600,BUY,1,0.6,0.3,-0.3,-1883.800000000003,565.1400000000009,5499.28929899997,12499.289298999971,1.7856127569999958,False
stable,BTCUSDT,20250823 12:30:01,115689.2,0.300,0.300,SELL,-1,-0.3,0.0,0.3,-5.5,-1.65,5497.63929899997,12497.63929899997,1.7853770427142814,False
stable,BTCUSDT,20250826 11:30:03,109736.9,0.300,0.300,BUY,1,0.3,0.3,0.0,-5952.300000000003,-0.0,5497.63929899997,12497.63929899997,1.7853770427142814,False
stable,BTCUSDT,20250830 13:34:56,108246.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,-1490.0,-447.0,5050.63929899997,12050.63929899997,1.7215198998571386,False
stable,BTCUSDT,20250903 11:30:03,110980.1,0.600,0.600,BUY,1,0.6,0.3,-0.3,2733.2000000000116,-819.9600000000034,4230.679298999967,11230.679298999967,1.6043827569999953,False
stable,BTCUSDT,20250905 11:30:03,111083.8,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,103.69999999999709,31.109999999999125,4261.7892989999655,11261.789298999965,1.6088270427142808,False
stable,BTCUSDT,20250909 11:30:03,111510.0,0.600,0.600,BUY,1,0.6,0.3,-0.3,426.1999999999971,-127.85999999999912,4133.929298999967,11133.929298999967,1.5905613284285667,False
stable,BTCUSDT,20250910 12:30:01,111540.8,0.300,0.300,SELL,-1,-0.3,0.0,0.3,30.80000000000291,9.240000000000872,4143.169298999967,11143.169298999968,1.5918813284285669,False
stable,BTCUSDT,20250911 11:30:03,114076.4,0.300,0.300,BUY,1,0.3,0.3,0.0,2535.5999999999913,0.0,4143.169298999967,11143.169298999968,1.5918813284285669,False
stable,BTCUSDT,20250916 11:30:03,115135.9,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,1059.5,317.84999999999997,4461.019298999968,11461.019298999967,1.6372884712857096,False
stable,BTCUSDT,20250916 12:30:01,115252.0,0.300,0.300,BUY,1,0.3,0.0,-0.3,116.10000000000582,-34.830000000001746,4426.189298999966,11426.189298999965,1.6323127569999951,False
stable,BTCUSDT,20250917 11:30:03,116475.6,0.300,0.300,BUY,1,0.3,0.3,0.0,1223.6000000000058,0.0,4426.189298999966,11426.189298999965,1.6323127569999951,False
stable,BTCUSDT,20250918 11:30:03,117754.2,0.600,0.600,SELL,-1,-0.6,-0.3,0.3,1278.5999999999913,383.57999999999737,4809.769298999963,11809.769298999963,1.6871098998571377,False
